bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,lat,lon,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu
15,466.92,885.06,2,substation_or_sw,開閉所,堀之内,False,,37.32813522574462,138.88745929690617,PQ,0.0,0.0,0.0,0.0,1.0
16,441.06,826.245,4,substation_or_sw,開閉所,来迎寺,False,,37.40408179326644,138.85232180110884,PQ,0.0,0.0,0.0,0.0,1.0
17,424.89,817.65,4,substation_or_sw,開閉所,来迎寺,False,,37.407623646248446,138.81882769285895,PQ,0.0,0.0,0.0,0.0,1.0
18,426.6,1087.321,1,generator,発電所,浅貝,False,,36.98813530719468,138.71247679615112,PQ,0.0,0.0,5.0,2.4216,1.0
19,430.172,1039.044,3,generator,発電所,越後湯沢,False,,37.06559798704929,138.7403918482405,PQ,0.0,0.0,5.0,2.4216,1.0
20,150.36,803.451,3,substation_or_sw,開閉所,南川,False,,37.262341833991606,138.19631323317603,PQ,0.0,0.0,0.0,0.0,1.0
21,218.28,855.96,1,junction,,(371701),False,,37.22187957706139,138.33029240701808,PQ,0.0,0.0,0.0,0.0,1.0
22,114.6,788.28,1,substation_or_sw,変電所,東直江津,False,,37.2641913534806,138.12067208005132,PQ,4.0,1.9373,0.0,0.0,1.0
23,134.184,860.244,10,substation_or_sw,開閉所,上越,False,,37.16391246826683,138.1360691795,PQ,0.0,0.0,0.0,0.0,1.0
24,631.56,506.4,1,junction,,中条,True,unknown,38.01903325571111,139.41910154353295,PQ,0.0,0.0,0.0,0.0,1.0
25,612.12,483.96,1,generator,発電所,(370301),False,,38.04217108929825,139.3837843670561,PQ,0.0,0.0,5.0,2.4216,1.0
26,657.18,669.6,2,substation_or_sw,開閉所,津川,False,,37.780159939163475,139.41100822253193,PQ,0.0,0.0,0.0,0.0,1.0
27,717.48,628.56,1,generator,発電所,(370505),False,,37.88093304566674,139.5657982487631,PQ,0.0,0.0,5.0,2.4216,1.0
28,667.56,611.28,1,generator,発電所,(370314),False,,37.87743581243203,139.4586112672423,PQ,0.0,0.0,5.0,2.4216,1.0
29,652.64,449.52,3,substation_or_sw,開閉所,荒川,False,,38.12058903031653,139.49060501607286,PQ,0.0,0.0,0.0,0.0,1.0
30,672.34,515.86,2,generator,発電所,(370307),False,,38.02915108420077,139.50856717891153,PQ,0.0,0.0,5.0,2.4216,1.0
31,654.12,431.76,0,substation_or_sw,変電所,荒川,False,,38.14918697355175,139.50125411916065,PQ,4.0,1.9373,0.0,0.0,1.0
32,660.274,400.731,3,substation_or_sw,1次変電所,村上,False,,38.201327374229194,139.52802616754013,PQ,0.0,0.0,0.0,0.0,1.0
33,716.58,391.8,2,generator,発電所,(370107),False,,38.249593194345536,139.66054616779272,PQ,0.0,0.0,5.0,2.4216,1.0
34,679.38,459.24,2,substation_or_sw,開閉所,坂町,False,,38.12173901553803,139.54783081850627,PQ,0.0,0.0,0.0,0.0,1.0
35,756.72,479.94,2,substation_or_sw,開閉所,小国,False,,38.13662530251466,139.71637590634913,PQ,0.0,0.0,0.0,0.0,1.0
36,483.977,696.971,7,substation_or_sw,変電所,三条,False,,37.631847894703405,139.00340475307058,PQ,4.0,1.9373,0.0,0.0,1.0
37,545.64,615.36,3,substation_or_sw,開閉所,新津,False,,37.796719592162226,139.17790319299223,PQ,0.0,0.0,0.0,0.0,1.0
38,556.663,645.343,3,substation_or_sw,開閉所,五泉,False,,37.75668586295915,139.19087205258802,PQ,0.0,0.0,0.0,0.0,1.0
39,604.32,699.72,1,generator,発電所,(370501),False,,37.70095306982624,139.27771124787682,PQ,0.0,0.0,5.0,2.4216,1.0
40,615.96,644.04,1,junction,,(370403),True,unknown,37.79488048594148,139.3271186122178,PQ,0.0,0.0,0.0,0.0,1.0
41,586.62,629.04,2,substation_or_sw,開閉所,安田,False,,37.80037862646105,139.2661010735279,PQ,0.0,0.0,0.0,0.0,1.0
42,633.93,664.62,2,generator,発電所,三川,False,,37.77374668948239,139.35983190866492,PQ,0.0,0.0,5.0,2.4216,1.0
43,503.22,782.7,2,substation_or_sw,開閉所,栃尾,False,,37.50989558885716,139.01239309096871,PQ,0.0,0.0,0.0,0.0,1.0
44,497.88,771.72,3,substation_or_sw,開閉所,栃尾,False,,37.52376141806379,139.0046609306758,PQ,0.0,0.0,0.0,0.0,1.0
45,566.16,766.44,1,generator,発電所,(371102),False,,37.57363621288504,139.16309313229516,PQ,0.0,0.0,5.0,2.4216,1.0
46,240.267,1012.48,6,generator,発電所,新井,False,,36.991207596282834,138.31661554968113,PQ,0.0,0.0,5.0,2.4216,1.0
47,205.02,1096.261,2,generator,発電所,(371702),False,,36.83906193497958,138.2016884558194,PQ,0.0,0.0,5.0,2.4216,1.0
48,232.074,1069.778,5,substation_or_sw,開閉所,妙高,False,,36.89685921086301,138.27443580018826,PQ,0.0,0.0,0.0,0.0,1.0
49,225.0,951.601,3,generator,発電所,高田,False,,37.0768330290794,138.30656632470692,PQ,0.0,0.0,5.0,2.4216,1.0
50,261.6,929.875,8,substation_or_sw,開閉所,上越,False,,37.13303382472243,138.3992166491342,PQ,0.0,0.0,0.0,0.0,1.0
51,193.88,969.761,3,junction,,(371704),False,,37.02953515305507,138.2279162305943,PQ,0.0,0.0,0.0,0.0,1.0
52,161.16,971.491,2,substation_or_sw,開閉所,能生,False,,37.006882827730486,138.1523221873694,PQ,0.0,0.0,0.0,0.0,1.0
53,740.2,377.32,1,generator,発電所,(370106),False,,38.28657846523423,139.72052621949712,PQ,0.0,0.0,5.0,2.4216,1.0
54,635.28,479.749,2,substation_or_sw,変電所,中条,False,,38.06286210982248,139.43851276456923,PQ,4.0,1.9373,0.0,0.0,1.0
55,574.28,590.76,1,substation_or_sw,開閉所,水原,False,,37.85254770760569,139.25351050366467,PQ,0.0,0.0,0.0,0.0,1.0
56,435.6,645.0,1,substation_or_sw,開閉所,岩室,False,,37.68338961869777,138.91393390601345,PQ,0.0,0.0,0.0,0.0,1.0
57,456.48,638.28,1,substation_or_sw,開閉所,南新潟,False,,37.70660275773459,138.96446993318867,PQ,0.0,0.0,0.0,0.0,1.0
58,522.0,669.48,0,substation_or_sw,開閉所,(370601),False,,37.697906591295364,139.1016691409222,PQ,0.0,0.0,0.0,0.0,1.0
59,428.7,1072.321,2,substation_or_sw,開閉所,神立,False,,37.012807353976676,138.72341637663192,PQ,0.0,0.0,0.0,0.0,1.0
60,449.04,1087.681,1,generator,発電所,浅貝,False,,37.0012591075059,138.763688304521,PQ,0.0,0.0,5.0,2.4216,1.0
61,449.4,999.081,3,substation_or_sw,1次変電所,塩沢,False,,37.139643545287484,138.8007395072449,PQ,0.0,0.0,0.0,0.0,1.0
62,276.96,905.1,2,generator,発電所,柿崎,False,,37.18103593733164,138.44450141356344,PQ,0.0,0.0,5.0,2.4216,1.0
63,130.98,995.881,2,substation_or_sw,開閉所,糸魚川,False,,36.95044301125723,138.0732761255175,PQ,0.0,0.0,0.0,0.0,1.0
64,363.116,832.843,3,substation_or_sw,変電所,比角,False,,37.346258020042235,138.67123257119997,PQ,4.0,1.9373,0.0,0.0,1.0
